9609@Institution@N_02474@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiukiang Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9610@Institution@N_02475@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiukiang Mission (CMML)@@Unknown@@@@@@@@@@@@@@@@@@
9611@Institution@N_02476@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiukiang Mission (Independent)@@Unknown@@@@@@@@@@@@@@@@@@
9612@Institution@N_02477@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiukiang Mission (PEC)@@Unknown@@@@@@@@@@@@@@@@@@
9613@Institution@N_02478@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiukiang Mission (SDA)@@Unknown@@@@@@@@@@@@@@@@@@
9614@Institution@N_02479@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiukiang Mission (WFMS)@@Unknown@@@@@@@@@@@@@@@@@@
9615@Institution@N_02480@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiulungkiang Mission (PN)@@Unknown@@@@@@@@@@@@@@@@@@
9616@Institution@N_02481@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@K'iungcheo Mission (CBPS)@@Unknown@@@@@@@@@@@@@@@@@@
9617@Institution@N_02482@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiungchow Mission (Independent)@@Unknown@@@@@@@@@@@@@@@@@@
9618@Institution@N_02483@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiungchow Mission (PN)@@Unknown@@@@@@@@@@@@@@@@@@
9619@Institution@N_02485@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiunlai Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9620@Institution@N_02486@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kiyang Mission (MMCS)@@Unknown@@@@@@@@@@@@@@@@@@
9621@Institution@N_02487@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kkiawan Mission (LBM)@@Unknown@@@@@@@@@@@@@@@@@@
9622@Institution@N_02488@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kochowfu Mission (PN)@@Unknown@@@@@@@@@@@@@@@@@@
9623@Institution@N_02489@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Koishikawa Mission (EC)@@Unknown@@@@@@@@@@@@@@@@@@
9624@Institution@N_02490@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kokiuchang Mission (Independent)@@Unknown@@@@@@@@@@@@@@@@@@
9625@Institution@N_02491@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kolan Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9626@Institution@N_02493@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kolan Mission (NMC)@@Unknown@@@@@@@@@@@@@@@@@@
9627@Institution@N_02495@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Koming Mission (SCHM)@@Unknown@@@@@@@@@@@@@@@@@@
9628@Institution@N_02496@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongchang Mission (CMA)@@Unknown@@@@@@@@@@@@@@@@@@
9629@Institution@N_02497@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Medical@Hospital@@@@@@Kongchuen Hospital@@Unknown@@@@@@@@@@@@@@@@@@
9630@Institution@N_02498@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongchuen Mission (PCNZ)@@Unknown@@@@@@@@@@@@@@@@@@
9631@Institution@N_02499@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmen Mission (COVMS)@@Unknown@@@@@@@@@@@@@@@@@@
9632@Institution@N_02500@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Medical@Hospital@@@@@@Kongmoon Hospital (UCC)@@Unknown@@@@@@@@@@@@@@@@@@
9633@Institution@N_02501@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmoon Mission (BIBMS)@@Unknown@@@@@@@@@@@@@@@@@@
9634@Institution@N_02502@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmoon Mission (BMS)@@Unknown@@@@@@@@@@@@@@@@@@
9635@Institution@N_02503@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmoon Mission (BSA)@@Unknown@@@@@@@@@@@@@@@@@@
9636@Institution@N_02504@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmoon Mission (CPM)@@Unknown@@@@@@@@@@@@@@@@@@
9637@Institution@N_02505@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmoon Mission (PEC)@@Unknown@@@@@@@@@@@@@@@@@@
9638@Institution@N_02506@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmoon Mission (SBC)@@Unknown@@@@@@@@@@@@@@@@@@
9639@Institution@N_02507@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmoon Mission (SCM)@@Unknown@@@@@@@@@@@@@@@@@@
9640@Institution@N_02508@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmoon Mission (SDA)@@Unknown@@@@@@@@@@@@@@@@@@
9641@Institution@N_02509@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongmoon Mission (UCC)@@Unknown@@@@@@@@@@@@@@@@@@
9642@Institution@N_02510@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongtsun Mission (PCNZ)@@Unknown@@@@@@@@@@@@@@@@@@
9643@Institution@N_02511@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kongtsun Mission (PN)@@Unknown@@@@@@@@@@@@@@@@@@
9644@Institution@N_02512@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Koochook Mission (BM)@@Unknown@@@@@@@@@@@@@@@@@@
9645@Institution@N_02513@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kopu Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9646@Institution@N_02514@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kosangche Mission (CMS)@@Unknown@@@@@@@@@@@@@@@@@@
9647@Institution@N_02515@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kotung Mission (PCNZ)@@Unknown@@@@@@@@@@@@@@@@@@
9648@Institution@N_02519@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Rescue@Orphanage@@@@@@Kowloon Children's Home (Independent)@@Unknown@@@@@@@@@@@@@@@@@@
9649@Institution@N_02520@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Rescue@Orphanage@@@@@@Kowloon Children's Orphanage@@Unknown@@@@@@@@@@@@@@@@@@
9650@Institution@N_02521@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Community Center@@@@@@Kowloon Chinese YMCA@@Unknown@@@@@@@@@@@@@@@@@@
9651@Institution@N_02522@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon City Mission (CEZMS)@@Unknown@@@@@@@@@@@@@@@@@@
9652@Institution@N_02523@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Church@@@@@@Kowloon Lutheran Church@@Unknown@@@@@@@@@@@@@@@@@@
9653@Institution@N_02524@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (AG)@@Unknown@@@@@@@@@@@@@@@@@@
9654@Institution@N_02525@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (ALM)@@Unknown@@@@@@@@@@@@@@@@@@
9655@Institution@N_02526@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (BM)@@Unknown@@@@@@@@@@@@@@@@@@
9656@Institution@N_02527@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (BMS)@@Unknown@@@@@@@@@@@@@@@@@@
9657@Institution@N_02528@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9658@Institution@N_02529@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (CMA)@@Unknown@@@@@@@@@@@@@@@@@@
9659@Institution@N_02530@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (CMS)@@Unknown@@@@@@@@@@@@@@@@@@
9660@Institution@N_02531@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (COVMS)@@Unknown@@@@@@@@@@@@@@@@@@
9661@Institution@N_02532@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (DMS)@@Unknown@@@@@@@@@@@@@@@@@@
9662@Institution@N_02533@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (EVLM)@@Unknown@@@@@@@@@@@@@@@@@@
9663@Institution@N_02534@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (HVBC)@@Unknown@@@@@@@@@@@@@@@@@@
9664@Institution@N_02535@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (Independent)@@Unknown@@@@@@@@@@@@@@@@@@
9665@Institution@N_02536@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (LBDM)@@Unknown@@@@@@@@@@@@@@@@@@
9666@Institution@N_02537@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (LMS)@@Unknown@@@@@@@@@@@@@@@@@@
9667@Institution@N_02538@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (LUM)@@Unknown@@@@@@@@@@@@@@@@@@
9668@Institution@N_02539@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (MGC)@@Unknown@@@@@@@@@@@@@@@@@@
9669@Institution@N_02540@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (NLF)@@Unknown@@@@@@@@@@@@@@@@@@
9670@Institution@N_02541@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (PN)@@Unknown@@@@@@@@@@@@@@@@@@
9671@Institution@N_02542@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (PS)@@Unknown@@@@@@@@@@@@@@@@@@
9672@Institution@N_02543@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (SA)@@Unknown@@@@@@@@@@@@@@@@@@
9673@Institution@N_02544@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (SAM)@@Unknown@@@@@@@@@@@@@@@@@@
9674@Institution@N_02545@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (SBC)@@Unknown@@@@@@@@@@@@@@@@@@
9675@Institution@N_02546@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (SCPHM)@@Unknown@@@@@@@@@@@@@@@@@@
9676@Institution@N_02547@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (SDA)@@Unknown@@@@@@@@@@@@@@@@@@
9677@Institution@N_02548@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (SMC)@@Unknown@@@@@@@@@@@@@@@@@@
9678@Institution@N_02549@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (SMF)@@Unknown@@@@@@@@@@@@@@@@@@
9679@Institution@N_02550@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kowloon Mission (UB)@@Unknown@@@@@@@@@@@@@@@@@@
9680@Institution@N_02551@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Missionary Home@@@@@@Kowloon Missionary Home@@Unknown@@@@@@@@@@@@@@@@@@
9681@Institution@N_02552@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Rescue@Orphanage@@@@@@Kowloon Orphanage (Independent)@@Unknown@@@@@@@@@@@@@@@@@@
9682@Institution@N_02553@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Community Center@@@@@@Kowloon YMCA@@Unknown@@@@@@@@@@@@@@@@@@
9683@Institution@N_02554@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Ktsingfu Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9684@Institution@N_02555@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Ku Ch'eng Outpost@@Unknown@@@@@@@@@@@@@@2.0@1.0@1935.0@@
9685@Institution@N_02556@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@5.0@30.0@1940.0@@@@@@@@Ecclesial@Mission@@@@@@Ku Ching Ying Outpost@@Unknown@@@@@@@@@@@@@@4.0@16.0@1905.0@@
9686@Institution@N_02557@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuancheng Mission (Independent)@@Unknown@@@@@@@@@@@@@@@@@@
9687@Institution@N_02558@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuangchi Mission (WMMS)@@Unknown@@@@@@@@@@@@@@@@@@
9688@Institution@N_02559@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuangchow Mission (CBPS)@@Unknown@@@@@@@@@@@@@@@@@@
9689@Institution@N_02560@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuangchow Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9690@Institution@N_02561@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuangfeng Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9691@Institution@N_02562@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuanghsichow Mission (PMU)@@Unknown@@@@@@@@@@@@@@@@@@
9692@Institution@N_02563@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuangsin Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9693@Institution@N_02564@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuangtung Mission (CE)@@Unknown@@@@@@@@@@@@@@@@@@
9694@Institution@N_02565@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuanguen Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9695@Institution@N_02566@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuanhsien Mission (CBPS)@@Unknown@@@@@@@@@@@@@@@@@@
9696@Institution@N_02567@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kucheng Mission (CEZMS)@@Unknown@@@@@@@@@@@@@@@@@@
9697@Institution@N_02568@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kucheng Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9698@Institution@N_02569@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kucheng Mission (CMS)@@Unknown@@@@@@@@@@@@@@@@@@
9699@Institution@N_02570@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kucheng Mission (MEC)@@Unknown@@@@@@@@@@@@@@@@@@
9700@Institution@N_02571@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kucheo Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9701@Institution@N_02572@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuchowfu Mission (AG)@@Unknown@@@@@@@@@@@@@@@@@@
9702@Institution@N_02573@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuchuk Mission (BM)@@Unknown@@@@@@@@@@@@@@@@@@
9703@Institution@N_02574@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuchuk Mission (BMG)@@Unknown@@@@@@@@@@@@@@@@@@
9704@Institution@N_02575@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kudat Mission (BM)@@Unknown@@@@@@@@@@@@@@@@@@
9705@Institution@N_02576@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kueichow Mission (FDM)@@Unknown@@@@@@@@@@@@@@@@@@
9706@Institution@N_02577@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kueiki Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9707@Institution@N_02578@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kueilin Mission (CMA)@@Unknown@@@@@@@@@@@@@@@@@@
9708@Institution@N_02579@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kueiteh Mission (CMA)@@Unknown@@@@@@@@@@@@@@@@@@
9709@Institution@N_02580@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kueiteh Mission (PMU)@@Unknown@@@@@@@@@@@@@@@@@@
9710@Institution@N_02581@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@K'uh Tsing Mission (CBPS)@@Unknown@@@@@@@@@@@@@@@@@@
9711@Institution@N_02582@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuh-Ch'eng Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9712@Institution@N_02583@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuhsien Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9713@Institution@N_02584@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuhsingchen Mission (CFMA)@@Unknown@@@@@@@@@@@@@@@@@@
9714@Institution@N_02585@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuhtsing Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9715@Institution@N_02586@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kukong Mission (BMG)@@Unknown@@@@@@@@@@@@@@@@@@
9716@Institution@N_02587@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kukong Mission (MCOD)@@Unknown@@@@@@@@@@@@@@@@@@
9717@Institution@N_02588@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kukong Mission (SBC)@@Unknown@@@@@@@@@@@@@@@@@@
9718@Institution@N_02589@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kulangsu Mission (EPM)@@Unknown@@@@@@@@@@@@@@@@@@
9719@Institution@N_02590@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kulangsu Mission (MEC)@@Unknown@@@@@@@@@@@@@@@@@@
9720@Institution@N_02591@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kulangsu Mission (RCA)@@Unknown@@@@@@@@@@@@@@@@@@
9721@Institution@N_02592@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kulangsu Mission (SDA)@@Unknown@@@@@@@@@@@@@@@@@@
9722@Institution@N_02593@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (AUG)@@Unknown@@@@@@@@@@@@@@@@@@
9723@Institution@N_02594@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (CBPS)@@Unknown@@@@@@@@@@@@@@@@@@
9724@Institution@N_02595@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (CIM)@@Unknown@@@@@@@@@@@@@@@@@@
9725@Institution@N_02596@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (CMML)@@Unknown@@@@@@@@@@@@@@@@@@
9726@Institution@N_02597@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (FFC)@@Unknown@@@@@@@@@@@@@@@@@@
9727@Institution@N_02598@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (Independent)@@Unknown@@@@@@@@@@@@@@@@@@
9728@Institution@N_02599@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (KS)@@Unknown@@@@@@@@@@@@@@@@@@
9729@Institution@N_02600@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (LM)@@Unknown@@@@@@@@@@@@@@@@@@
9730@Institution@N_02601@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (LUM)@@Unknown@@@@@@@@@@@@@@@@@@
9731@Institution@N_02602@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (MCOD)@@Unknown@@@@@@@@@@@@@@@@@@
9732@Institution@N_02603@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (MEC)@@Unknown@@@@@@@@@@@@@@@@@@
9733@Institution@N_02604@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (MMCS)@@Unknown@@@@@@@@@@@@@@@@@@
9734@Institution@N_02605@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (NKM)@@Unknown@@@@@@@@@@@@@@@@@@
9735@Institution@N_02606@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@Ecclesial@Mission@@@@@@Kuling Mission (PEC)@@Unknown@@@@@@@@@@@@@@@@@@
